Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
46881,628,0,0,6.54,1501424.04,0,0.15,0,109606,604,
46889,628,0,0,6.54,1496749.48,0,0.16,0,109606,604,
46897,628,0,0,6.54,1492074.36,0,0.16,0,109606,604,
46905,628,0,0,6.54,1487398.69,0,0.17,0,109606,605,
46913,628,0,0,6.54,1482722.46,0,0.17,0,109606,605,
46921,629,0,0,6.54,1478045.67,0,0.18,0,109606,605,
46929,629,0,0,6.54,1473368.32,0,0.18,0,109606,605,
46937,629,0,0,6.54,1468690.4,0,0.19,0,109606,605,
46945,629,0,0,6.54,1464011.93,0,0.19,0,109606,605,
46953,629,0,0,6.54,1459332.9,0,0.2,0,109606,606,
46961,629,0,0,6.54,1454653.3,0,0.2,0,109606,606,
46967,629,0,0,6.54,1451143.23,0,0.2,0,109606,606,
46973,630,0,0,6.54,1447632.85,0,0.21,0,109606,606,
46979,630,0,0,6.54,1444122.15,0,0.21,0,109606,606,
46987,630,0,0,6.54,1439440.73,0,0.22,0,109606,606,
46995,630,0,0,6.54,1434758.74,0,0.22,0,109606,607,
47001,630,0,0,6.54,1431246.87,0,0.23,0,109606,607,
47007,630,0,0,6.54,1427734.69,0,0.23,0,109606,607,
47013,630,0,0,6.54,1424222.2,0,0.23,0,109606,607,
47019,630,0,0,6.54,1420709.38,0,0.24,0,109606,607,
47025,631,0,0,6.54,1417196.25,0,0.24,0,109606,607,
47031,631,0,0,6.54,1413682.8,0,0.24,0,109606,607,
47037,631,0,0,6.54,1410169.03,0,0.25,0,109606,608,
47043,631,0,0,6.54,1406654.94,0,0.25,0,109606,608,
47049,631,0,0,6.54,1403140.53,0,0.26,0,109606,608,
47055,631,0,0,6.54,1399625.81,0,0.26,0,109606,608,
47061,631,0,0,6.54,1396110.76,0,0.26,0,109606,608,
47069,631,0,0,6.54,1391423.54,0,0.27,0,109606,608,
47077,632,0,0,6.54,1386735.75,0,0.27,0,109606,609,
47083,632,0,0,6.54,1383219.54,0,0.28,0,109606,609,
47089,632,0,0,6.54,1379703.01,0,0.28,0,109606,609,
47095,632,0,0,6.54,1376186.16,0,0.29,0,109606,609,
47101,632,0,0,6.54,1372668.99,0,0.29,0,109606,609,
47107,632,0,0,6.54,1369151.5,0,0.29,0,109606,609,
47113,632,0,0,6.54,1365633.69,0,0.3,0,109606,610,
47117,632,0,0,6.54,1363288.31,0,0.3,0,109606,610,
47121,633,0,0,6.54,1360942.79,0,0.3,0,109606,610,
47125,633,0,0,6.54,1358597.12,0,0.31,0,109606,610,
47131,633,0,0,6.54,1355078.35,0,0.31,0,109606,610,
47135,633,0,0,6.54,1352732.33,0,0.31,0,109606,610,
47141,633,0,0,6.54,1349213.04,0,0.32,0,109606,610,
47149,633,0,0,6.54,1344520.15,0,0.32,0,109606,610,
47155,633,0,0,6.54,1341000.1,0,0.33,0,109606,611,
47161,633,0,0,6.54,1337479.75,0,0.33,0,109606,611,
47167,634,0,0,6.54,1333959.07,0,0.34,0,109606,611,
47173,634,0,0,6.54,1330438.07,0,0.34,0,109606,611,
47177,634,0,0,6.54,1328090.56,0,0.34,0,109606,611,
47183,634,0,0,6.54,1324569.03,0,0.35,0,109606,611,
47187,634,0,0,6.54,1322221.17,0,0.35,0,109606,611,
47191,634,0,0,6.54,1319873.17,0,0.35,0,109606,612,
47197,634,0,0,6.54,1316350.9,0,0.36,0,109606,612,
47201,634,0,0,6.54,1314002.54,0,0.36,0,109606,612,
47205,634,0,0,6.54,1311654.04,0,0.36,0,109606,612,
47211,635,0,0,6.54,1308131.03,0,0.37,0,109606,612,
47215,635,0,0,6.54,1305782.18,0,0.37,0,109606,612,
47219,635,0,0,6.54,1303433.18,0,0.37,0,109606,612,
47225,635,0,0,6.54,1299909.43,0,0.38,0,109606,612,
47233,635,0,0,6.54,1295210.6,0,0.38,0,109606,613,
47239,635,0,0,6.54,1291686.11,0,0.39,0,109606,613,
47245,635,0,0,6.54,1288161.3,0,0.39,0,109606,613,
47251,636,0,0,6.54,1284636.17,0,0.4,0,109606,613,
47257,636,0,0,6.54,1281110.73,0,0.4,0,109606,613,
47263,636,0,0,6.54,1277584.97,0,0.41,0,109606,614,
47269,636,0,0,6.54,1274058.89,0,0.41,0,109606,614,
47273,636,0,0,6.54,1271708,0,0.41,0,109606,614,
47277,636,0,0,6.54,1269356.97,0,0.42,0,109606,614,
47283,636,0,0,6.54,1265830.16,0,0.42,0,109606,614,
47287,636,0,0,6.54,1263478.78,0,0.42,0,109606,614,
47293,637,0,0,6.54,1259951.45,0,0.43,0,109606,614,
47297,637,0,0,6.54,1257599.72,0,0.43,0,109606,615,
47301,637,0,0,6.54,1255247.85,0,0.43,0,109606,615,
47309,637,0,0,6.54,1250543.69,0,0.44,0,109606,615,
47317,637,0,0,6.54,1245838.98,0,0.45,0,109606,615,
47323,637,0,0,6.54,1242310.08,0,0.45,0,109606,615,
47331,638,0,0,6.54,1237604.4,0,0.46,0,109606,616,
47337,638,0,0,6.54,1234074.78,0,0.46,0,109606,616,
47345,638,0,0,6.54,1229368.13,0,0.47,0,109606,616,
47351,638,0,0,6.54,1225837.78,0,0.47,0,109606,616,
47357,638,0,0,6.54,1222307.12,0,0.48,0,109606,616,
